,link,published,site,text,title,class
1110,http://www.breitbart.com/europe/2020/08/15/eu-urges-turkey-de-escalate-tensions-greece/,2020-08-15T00:00:00,breitbart,"ATHENS, Greece (AP) — The European Union’s foreign policy chief expressed “full solidarity” with Greece and Cyprus and urged an “immediate de-escalation” by Turkey after EU foreign ministers held urgent talks Friday on high military tensions over offshore drilling rights in the eastern Mediterranean.

For the past five days, the Greek and Turkish navies have been engaged in a game of brinkmanship in waters between the Greek island of Crete, Cyprus and Turkey over offshore drilling rights. That followed Ankara’s deployment of a seismic research vessel to prospect for potential oil and gas reserves in waters that Athens claims are located over Greece’s continental shelf.

Cyprus and Greece are EU members, while Turkey is not. Josep Borrell, the 27-nation bloc’s foreign policy chief, tweeted after the end of the talks: “Eastern Med: Full solidarity (with) Greece&Cyprus. Calling for immediate de-escalation by Turkey and reengaging in dialogue.”

Greek Foreign Minister Nikos Dendias, who also met in Vienna with U.S. Secretary of State Mike Pompeo, said he was “pleased” with the solidarity expressed by his country’s EU partners and their “condemnation of Turkey’s illegal behaviour.”

“Turkey is the only (party) responsible for the escalation of tension in the eastern Mediterranean, and it must immediately leave the Greek continental shelf,” Dendias said after Friday’s talks. “That is a necessary precondition for de-escalation.”

Turkish President Recep Tayyip Erdogan said Turkey would press ahead with its prospecting until Aug. 23 as planned. But following a phone call with German Chancellor Angela Merkel, he signalled that Ankara and Berlin had agreed to a “softening” of positions after that date.

There was no indication from Athens whether it had been consulted, or had agreed, on the matter. Merkel had interceded to defuse a similar face-off between Greece and Turkey a few weeks ago.

Erdogan also warned that Turkey would strongly respond to any “harassment” of its vessels by Greece.

Dendias said Greece was open to talks with Turkey, “but obviously not while subject to pressure and blackmail.”

Relations between the historic regional rivals — and nominal NATO allies — have hit a more than two-decade low over the prospecting mission launched Monday.

Greece placed its armed forces on high alert and sent warships to the spot, demanding the vessels’ withdrawal. Turkey claims it has every right to prospect in the area, as well as in neighbouring waters Cyprus considers its own, after the discovery of large offshore gas deposits in recent years off Israel, Egypt and Cyprus.

With the warships dancing about each other in a relatively small patch of sea, there’s a real danger of rapid escalation in the case of an accidental collision or hostile act.

German Foreign Minister Heiko Maas, whose country holds the rotating EU presidency, said before the talks that “the provocations” that are happening in the eastern Mediterranean “can’t continue.”

“Nor can the Turkish drilling,” he said. “We are working toward a direct dialogue between the parties that would contribute to finding a solution for this issue.” Maas added that there should be no drilling during any negotiations.

Apart from backing from its EU partners, Athens is also seeking a commitment for potential EU sanctions against Turkey. Dendias said a list of possible sanctions is being drafted and will be discussed at the next foreign ministers’ meeting in Berlin later this month.

In a strong show of support this week, France pledged to boost its military presence in the eastern Mediterranean and sent two warships to the area Thursday for joint drills with the Greek navy. France also deployed two fighter planes to Crete.

French relations with Turkey, which is not an EU member, are already bad over Ankara’s involvement in Libya’s civil war.

French President Emmanuel Macron tweeted Friday that he spoke to U.S. President Donald Trump about the situation in the eastern Mediterranean, Libya and Lebanon.

“We share the same views. Peace and security in the region is in our common interest, which we will uphold,” Macron said.

Erdogan said that during his call with Merkel late Thursday, the German chancellor requested a “softening of the issue and to proceed in a more protective understanding.”

“We agreed,” Erdogan told reporters, adding that he hoped the Greek leadership would “reach the same point.”

Erdogan added: “We will not leave unanswered the slightest attack against our civilian ships.”

The Turkish leader also said his country had responded to an incident involving the Turkish research ship Oruc Reis.

Greek officials said they were unaware of any incident Thursday, and the Foreign Ministry said Dendias would brief his EU partners from Vienna on “the true events during recent days concerning operational incidents in the area.”

In Switzerland meanwhile, Turkish Foreign Minister Mevlut Cavusoglu said Turkey does not seek an escalation and called on the EU to convince Greece to act with “reason.” He also accused France of engaging in “bullying” in the eastern Mediterranean.

“Instead of indulging Greece and giving unconditional support, the EU should invite (Athens) to act with reason,” Cavusoglu told reporters during a news conference with his Swiss counterpart.",EU Urges Turkey to ‘De-escalate’ Tensions with Greece,fake
1111,http://www.breitbart.com/europe/2020/08/27/handful-of-deportations-go-ahead-as-illegal-migrants-hunger/,2020-08-27T00:00:00,breitbart,"The British Home Office has managed to deport a small group of illegal migrants despite a hunger strike by detainees at Brook House.

Two small groups of six migrants each were removed to France and Germany, with another 15 being removed in the last week, according to the BBC — but these numbers are dwarfed by the more than 5,000 known to have crossed the English Channel illegally in small boats since the beginning of 2020.

Even this figure almost certainly underestimates the true scale of the Channel crisis, however, as the British authorities have been refusing disclose the number of supposed child migrants who migrants who have been crossing — even though it has been admitted that at least a quarter of these are really adults.

It also fails to account for migrants who land undetected, or who reach Britain via more “traditional” cross-Channel routes — i.e. hiding in lorries and other vehicles, stowing away in ferries, or breaking into the Eurotunnel.

Small boat crossings are totally unnecessary and we continue to return migrants with no right to be in the UK. Another flight left today with more planned in the coming weeks. pic.twitter.com/RCnLlqNGVM — Home Office (@ukhomeoffice) August 26, 2020

Nevertheless, even the small number of deportations Prime Minister Boris Johnson and Home Secretary Priti Patel have achieved have met with resistance, with some illegals detained at Brook House ahead of their removal organising a hunger strike in an effort to blackmail the authorities into letting them stay.

“I told the Home Office that I’d prefer to die here rather than going to Spain again,” said one migrant of the hunger strike, as quoted by the Detained Voiced anti-border control activist organisation.

They added that they were in Britain “looking for… a new life with new opportunities [and] reunion with my family” — although whether this referred to joining family members already in the country or family members they intended to bring over through chain migration once regularised is unclear.

The judiciary has proven to be the open borders lobby’s most potent weapon against deportations, however, with a Home Office social media video blaming “activist lawyers” and EU law — which still applies in Britain, as it has yet to exit its post-Brexit “transition period” with the bloc — for its failure to get on top of the problem.

“[C]urrent return regulations are rigid and open to abuse, allowing activist lawyers to delay and disrupt returns,” the government department complained.

“Soon we will no longer be bound by EU laws and can negotiate our own return arrangements,” they promised — suggesting Boris Johnson’s administration has no intention of taking firm action for months.

Even after EU law ceases to imply in Britain, however, the government would still have to stand up to France, European human rights judges — whose jurisdiction over Britain continues with or without Brexit — and anti-borders interpretations of international law in order to seriously step up removals.

As yet the government has offered little indication that it intends to do so.

Brexit leader Nigel Farage has urged the government to take action much sooner, saying in an interview this week that the nation should withdraw from the European Union’s Dublin III regulations on asylum seeking ahead of leaving the transition period at the end of December. Noting it could take months for the government to pass new legislation, Mr Farage said thousands more could come in that time.

He said: “But the problem is, how many thousands more will come, and need to be housed, and put pressure on those communities before anything passes into law. And I actually think that the government needs to say to the European Union as part of the negotiations that are ongoing — we are overriding the Dublin Regulations which allows people, effectively, to not claim asylum in France but to come to Britain. And we’ll overrule them immediately. That’s the only way we are going to stop the flow this year.”

Report: Channel Migrants ‘Threaten to Throw Their Children Into the Water’ to Keep French Away https://t.co/LEjdJXxU7y — Breitbart London (@BreitbartLondon) May 29, 2020

Follow Jack Montgomery on Twitter: @JackBM ontgomery",Handful of Deportations Go Ahead as Illegal Migrants Hunger Strike,fake
1112,http://www.breitbart.com/health/2020/08/27/vatican-coronavirus-harbinger-of-future-crises-relating-to-climate-change/,2020-08-27T00:00:00,breitbart,"ROME — The Vatican released a joint document with the World Council of Churches (WCC) Thursday calling for greater attention to the environment in “a post-COVID-19 world.”

“The human misery associated with the COVID-19 pandemic is taking place amid the broader context of the suffering of this planet,” notes the text, which bears the title “Serving a Wounded World in Interreligious Solidarity: A Christian Call to Reflection and Action During COVID-19.”

The coronavirus health crisis can be seen as “a harbinger of future crises relating to climate change and the assault on biodiversity,” the document declares. “We urgently need an ecological conversion of attitudes and actions to care more effectively for our world, paying attention to the groaning of the creation.”

According to the Vatican website, the document is meant to offer “a Christian basis for interreligious solidarity that can inspire and confirm the impulse to serve a world wounded not only by COVID-19 but also by many other wounds.”

The text contains an entire section devoted to the virtue of “hope” but curiously omits any reference to hope in eternal life, but points only to “planetary responsibility” and a “better world.”

Whereas in the plagues of past centuries, the Christian churches embraced their mission of preparing souls for death and judgment, along with caring for their bodies, the current document is devoid of any mention of salvation or eternal life.

The document “recognizes the current context of the pandemic as a time for discovering new forms of solidarity for rethinking the post-COVID-19 world,” the Vatican states, but it fails to recognize the pandemic as an opportunity to reconsider human mortality and the distinct contribution of Christianity to understanding the meaning of earthly existence.

As a result, all of the recommendations offered to the faithful moving forward are immanent in nature, since a dimension of transcendence seems to have been intentionally excised from all consideration.

The text does make frequent reference to the gospel parable of the Good Samaritan and the need to care for one another.

“This parable challenges Christians to think about how to live in a world wounded by the COVID-19 pandemic, and by the scourge of religious intolerance, discrimination, racism, economic and ecological injustice and many other sins,” it declares.

To its credit, the joint declaration does recognize the far-reaching negative effects of global lockdowns, which extend far beyond the effects of the disease itself.

“Alongside the millions who have been infected physically, many more have been affected psychologically, economically, politically and religiously; all have been deprived of public worship,” the text notes.

“People have struggled to cope with death and grief, especially with the inability to be with their loved ones at their deathbeds, and perform their last rites and funerals in a dignified manner,” it adds.

“The lockdown has brought the world economy to its knees, and global hunger could double due to this catastrophe,” the document states. “It has also contributed to an increase in domestic violence. The requirements of physical and social distancing have meant isolation for many people. Despair, anxiety and insecurity have come to dominate human lives.”

The document concludes with a series of recommendations, including “bearing witness to suffering,” promoting a “culture of inclusivism,” nurturing “solidarity through spirituality,” teaching the clergy to “foster empathy,” and creating “spaces for dialogue.”

Follow @tdwilliamsrome",Vatican: Coronavirus Signals ‘Future Crises Relating to Climate Change’,fake
1113,http://www.breitbart.com/europe/2020/08/27/swiss-townsfolk-tell-authorites-sort-out-migrant-crime-or-we-will/,2020-08-27T00:00:00,breitbart,"Locals in the Swiss town of Neuchâtel have offered an ultimatum to local authorities, saying they must deal with the growing problem with migrant crime or the residents will take matters into their own hands.

The ultimatum was spread across the Swiss town on dozens of posters that called on police to act against the problem of delinquency committed by mainly North African migrants.

“We are proud, organized and angry. We have the capacity to be dangerous for those who disturb social peace so much,” the poster said, according to a report from Swiss broadcaster Radio Télévision Suisse.

So far, police say they have not been able to identify those behind the poster campaign but say that on at least two occasions there have been violent attacks on migrants causing trouble in the city.

Georges-André Lozouet, communications officer for the Neuchâtel police labelled the posters as unacceptable saying, “No one can take the place of the police. We are in a democracy and the system is bearing fruit.”

French Cop to No-Go Zone Residents: Just Move, or Go Vigilante https://t.co/cmWSqWhVrZ — Breitbart London (@BreitbartLondon) August 13, 2020

The alleged fruit Lozouet referred to is an operation by police in the area which led to 184 arrests and targetted those engaging in thefts and assaults.

In 2018, residents on the Greek island of Lesbos, which has been a hotbed for mass migration for years, echoed similar sentiment according to the leader of the community on Moria at the time.

Nikos Trakellis explained the situation on the island and said, “We are all being duped here and in Europe. They’re making fun of us. The residents are ready to take the law into their own hands. We are trying to contain the local community, to preserve whatever social cohesion is left.”

While normally police do not condone vigilantes, earlier this month in Montpellier a police officer allegedly suggested the idea to residents of a so-called “vulnerable” no-go neighbourhood in the city in order to deal with local delinquency.

The officer is said to have suggested that if residents do not like the situation they could simply leave.",Swiss Townsfolk Tell Authorities: Sort Out Migrant Crime or We Will,fake
1114,http://www.breitbart.com/health/2020/08/27/davos-despair-great-reset-meeting-postponed-over-coronavirus-fears/,2020-08-27T00:00:00,breitbart,"The World Economic Forum (WEF) announced Wednesday its annual summit in Switzerland has been postponed due to the coronavirus pandemic.

The gathering of political, financial, and social elites was due to discuss “the ‘Great Reset’ in the post-COVID-19 era” however this lead agenda item will also be pushed to a place and time yet to be determined.

The next WEF meeting had originally been scheduled for Jan. 25. The summit is typically held every January in the ski resort of Davos, Switzerland, a small town in the Swiss Alps, around 92 miles south-east of Zurich.

The forum said the soonest the 2021 summit could occur is “early next summer.” The move to reschedule comes as the global death toll from coronavirus surpasses 820,000, with the caseload approaching 24m.

“The decision was not taken easily, since the need for global leaders to come together to design a common recovery path and shape the ‘Great Reset’ in the post-COVID-19 era is so urgent,” WEF spokesman Adrian Monck said in a statement.

“However, the advice from experts is that we cannot do so safely in January.”

Irony Alert: A Thousand Private Jets Deliver Globalist Elite to Davos for Climate Change Summit https://t.co/uWJxkxpVoJ — Breitbart London (@BreitbartLondon) January 24, 2018

The Davos meeting has long been seen as a playground for the global elite. In the past it has featured at least 40 heads of state and 2,500 top business executives at any one time, most choosing to fly in by private jet.

The forum’s 50th annual confab seven months ago included appearances by business figures including JPMorgan Chase CEO Jamie Dimon and Hungarian-American philanthropist George Soros.

Former Vice President-turned-carbon billionaire Al Gore and rapper Pharrell Williams have also been notable attendees discussing global warming and recycling respectively.

So too Prince Charles and a host of Hollywood celebrities all charged with a mission to change the world into a shape they recognize and approve of.

Last January Greta Thunberg graced the meeting and took the opportunity to scold everyone else for not responding to her repeated warnings of impending climate catastrophe.

﻿

How much does it cost to participate?

The WEF website reveals annual membership (required if you want to buy a ticket to Davos) is upwards of U.S.$60,000, depending on the institution or company’s “level of engagement”.

At the top are the 100 “strategic partner” companies – including Accenture, Barclays, Deloitte, KPMG and Unilever – who pay around U.S.$600,000 for annual membership, which entitles them to buy an access-all-sessions pass for themselves and five colleagues, including special privileges. But they still have to purchase actual tickets to the event.

The WEF, which is run as a not-for-profit organisation, said in its last annual report the Davos meeting generated 13 percent of its $378.5m revenues in 2019, warning a cancellation “could have negative consequences on the foundation’s revenue.”",Davos Despair: ‘Great Reset’ Meeting Postponed over Coronavirus Fears,fake
1115,http://www.breitbart.com/europe/2020/08/27/italian-general-proposes-blocking-all-ships-suspected-of-carrying-illegals/,2020-08-27T00:00:00,breitbart,"Italian General Vincenzo Santo has proposed that the country’s naval forces work with Libya and Tunisia and block suspicious boats in the Mediterranean that may be carrying illegal migrants.

General Santo, the former head of NATO operations in Afghanistan, has called for a maritime blockade on migrant boats reaching Italy and said that any migrants who are not entitled to asylum in Italy will be repatriated by the navy.

“But let’s talk about care, not remedy that requires a political will that does not exist, which would consist precisely in implementing a maritime ban together with the Tunisian and Libyan navy and blockade at sea of any suspicious vessel,” Santo said.

Over 130 Migrants Relocated by Italian Govt Test Positive for Coronavirus https://t.co/gAyy0c8UO3 — Breitbart London (@BreitbartLondon) August 1, 2020

According to a report for the newspaper Il Giornale, the General welcomed recent moves from Sicilian Governor Nello Musumeci who signed an ordinance to close Sicily’s migrant hotspots after the island began to be overwhelmed in recent weeks with new arrivals who had to be quarantined due to the coronavirus.

“By 24 August, all migrants present in hotspots and in each reception centre must be… transferred and/or relocated to other facilities outside the Sicilian Region, since it is not possible to guarantee the stay in the island in accordance with the health measures of prevention of contagion,” Musumeci said.

According to General Santo, the Sicilian governor’s actions may not be enough to convince the leftist coalition government to change course. “But it could turn into a fundamental political signal,” he said.

Border Force Union: Royal Navy Needed to Return Channel Migrants to France https://t.co/NGYffnELO2 — Breitbart London (@BreitbartLondon) August 6, 2020

He also appealed to military commanders aiding illegal migration saying, “When a commander realizes that the soldiers are not being soldiers, but the transporters of irregular immigration, the taxi drivers of the sea, then there is only one thing to do: resign.”

Italy has seen a surge of migrants in Sicily and the island of Lampedusa in recent weeks, with some migrants also testing positive for the Wuhan coronavirus, which has led to fears that more illegal migration could lead to a second wave of infection across the country.",Italian General Proposes To Block All Suspicous Ships Carrying illegals,fake
1116,http://www.breitbart.com/europe/2020/08/26/mother-to-launch-legal-battle-over-transgender-daughters-sperm/,2020-08-26T00:00:00,breitbart,"The mother of a deceased male-to-female transgender teenager is set to sue a Glasgow fertility clinic in order to gain possession of her ‘daughter’s sperm’.

Louise Anderson, from Stirling in Scotland, said that she wants to prevent the clinic from destroying the sperm in order to produce a grandchild, which she claims would be in alignment with her child’s wishes.

“As a teenager, she delayed hormone blockers to save her sperm to enable her to have her own biological children. She had made me promise that if anything were to happen to her, her children would be brought into the world,” Anderson told BBC Scotland.

“I am going to do everything I can to honour her wishes – not just for her but for anyone else who is caught in this position. It kind of sparked a little fire in my belly and I want to make her wishes come true,” the mother said.

Ellie — the deceased transgender teen– froze the sperm at the Glasgow Royal Infirmary Fertility Clinic at the age of 14. After that, the teen began taking female hormones. Ellie later died in Forth Valley Hospital after falling ill in.

The cause of death was characterised as “unascertained”.

UK: Trans 'Man' and 'Non-Binary' Partner Give Birth Using 'Female' Sperm Donor https://t.co/itZqqD9gtJ — Breitbart London (@BreitbartLondon) December 29, 2019

Under the current legislation in the UK on human fertilisation, the mother of a sperm donor does not have the right to request the samples, a right which is only afforded to romantic partners of a deceased donor.

A fellow in medical ethics at the University of Edinburgh, David Obree said that the gender identity of Ellie is legally “irrelevant” in the case.

“The key question is, what did she intend the sperm to be used for? The question the court will need to look at is: did she specifically consent or request that her sperm be used by a third party?” he said.

The solicitor for the mother of the late trans teen, Virgil Crawford, said that the case presents an “unusual, interesting, important and complex legal issue”.

“What we’re trying to achieve would be to get an order from the court that Ellie’s mum would be entitled to make use of her sperm for the purpose that Ellie intended – that being to create a genetic child of hers and a grandchild for Ms Anderson,” Crawford said.

An NHS Greater Glasgow and Clyde spokeswoman said: “We are sorry to hear about this young woman’s death and our sympathies are with her family.”

“Glasgow Royal Infirmary Assisted Conception Services is licensed and regulated by the Human Fertilisation and Embryology Authority. The storage of gametes (sperm) is managed in line with the Human Fertilisation and Embryology Act (1990) and complies with the consents provided by the donors,” the spokeswoman added.

UK Judge Rules Belief That ‘Men Cannot Change Into Women’ Is ‘Not Worthy of Respect In a Democratic Society’ https://t.co/GU41SeSHxo — Breitbart London (@BreitbartLondon) December 19, 2019

Follow Kurt on Twitter at @KurtZindulka",Mother Set to Launch Legal Battle Over Transgender 'Daughter's Sperm',fake
1117,http://www.breitbart.com/national-security/2020/08/26/russia-refuses-investigate-navalny-illness-hopes-relations-west-wont-suffer/,2020-08-26T00:00:00,breitbart,"The Russian government continued to signal its disinterest on Wednesday in investigating the “illness” of Alexei Navalny, the opposition leader widely suspected of being poisoned while aboard an aircraft last week.

Navalny is currently receiving medical treatment in Germany, where doctors and government officials are among those who believe he was poisoned.

Kremlin spokesman Dmitry Peskov said on Wednesday his government “would not like” relations with the West to deteriorate over the Navalny case, and said there is “no reason” for international relations to suffer.

The odds are growing that Navalny’s plight will have international repercussions. Bloomberg News noted on Tuesday that more European leaders are calling for a full and transparent investigation, the German government is growing visibly exasperated with the Kremlin’s attitude, and the Trump administration has joined the chorus of concern:

Deeply concerned by reports that Russian opposition activist Aleksy Navalny was poisoned. If these reports are proven accurate, we support the EU's call for a comprehensive investigation. The U.S. stands ready to assist. — Secretary Pompeo (@SecPompeo) August 25, 2020

According to Peskov, Russian President Vladimir Putin “stressed the inadmissibility of hasty and unfounded accusations” about Navalny in a phone call with Italian Prime Minister Giuseppe Conte on Wednesday afternoon. On Monday, the Kremlin accused German doctors of “rushing” to declare Navalny has toxins in his system.

“This is a Russian citizen who is in a coma and we want to find out what was the reason for this coma,” Peskov said.

“We are definitely interested, no less than others, in understanding what led to the coma of the patient who is undergoing treatment in a Berlin hospital,” he insisted. “[As for] various hasty wordings that are so abundantly used that this was poisoning with a high degree of probability, we are patient, but we strongly disagree with that at this stage.”

Peskov also made a discouraging reference to Russian parliamentary speaker Vyacheslav Volodin’s orders on Tuesday to begin investigating a conspiracy theory that Navalny was actually poisoned by “foreign states” in a false flag operation.

“The State Duma security committee will be instructed to analyze what happened in order to understand whether this was an attempt on the part of foreign states to harm the health of a Russian citizen to fuel tensions inside Russia, as well as to formulate fresh accusations against our country,” Volodin said.

Peskov on Wednesday agreed there is “reason to consider whom it benefits” if poison was found in Navalny’s system, clearly implying the Russian government could not possibly benefit from such an obvious effort to kill a leading critic.

Navalny himself has suggested Putin would be foolish to murder him because it would “turn him into a hero,” but Ivan Zhdanov, director of Navalny’s FBK anti-corruption investigative foundation, asserted on Wednesday that only Putin could have authorized an assassination attempt.

“He hates what the FBK does too much, exposing him and his entourage,” Zhdanov asserted.

Also less than fond of Navalny and his work is billionaire Yevgeny Prigozhin, known as “Putin’s chef” because of the catering services his company provides to the Kremlin. Prigozhin restated his determination on Tuesday to bankrupt Navalny and his foundation.

“I intend to strip this group of unscrupulous people of their clothes and shoes,” Prigozhin said.

“If comrade Navalny kicks the bucket, I personally don’t intend to persecute him in this world. I’ll put this off for an indefinite time and then I’ll compensate myself to my pleasure,” he said of the million-dollar defamation settlement Navalny and the FBK have been ordered to pay.

The settlement was imposed on Navalny for making supposedly slanderous accusations against a company that caters to Russian schools. Prigozhin has denied he secretly owns the company, but on Tuesday he ostentatiously paid the company off so that all the penalties paid by Navalny and the FBK will come to him personally.",Russia Hopes Relations with West Won’t Suffer over Navalny,fake
1118,http://www.breitbart.com/europe/2020/08/26/greece-rescues-96-from-sinking-yacht-smuggling-illegal-migrants-to-europe/,2020-08-26T00:00:00,breitbart,"ATHENS, Greece (AP) – Greece’s coast guard said Wednesday it was continuing a broad search and rescue operation after a yacht smuggling migrants partially sank in the eastern Aegean.

A total of 96 people were rescued from the sea 21 nautical miles (31 kilometers, 24 miles) west of the small island of Halki, near Rhodes, the coast guard said. As the total number of people who had been on board was not known, the search and rescue operation continued into Wednesday afternoon.

The coast guard described the effort as “one of the largest and most successful search and rescue operations to have taken place in the Aegean Sea,” noting that it took place mainly at night and that many of those rescued, including many children, had not been wearing life jackets.

Of those rescued, 72 were transported to Rhodes, five to the island of Karpathos and 19 were picked up from a cargo ship by the Turkish coast guard. Those taken to the Greek islands were being given coronavirus tests and were being housed in quarantine hotels.

Three of those rescued were arrested as suspected migrant smugglers, the coast guard said.

Authorities were alerted after a passenger on board the yacht made an emergency call late Tuesday.

They scrambled helicopters, naval and coast guard vessels, and several passing merchant ships also participated in the operation.

But Greece’s coast guard said its rescue efforts were hampered by the Turkish coast guard. The incident comes during a crisis in Greek-Turkish relations, with the two neighbors in an acrimonious dispute over maritime exploration rights in the eastern Mediterranean.

The coast guard said in a statement that two Turkish patrol vessels arrived in the search and rescue area during the overnight operation, after a “large number” of people had already been rescued.

The statement said the Turkish vessels did not notify the rescue operation coordinator about their presence and made no essential contribution to the effort. “Also, they were constantly calling on the nearby ships in the area to depart,” it said.

The Greek coast guard statement added that the Turkish patrol boats took 19 of the rescued migrants off a Maltese-flagged, Turkish-owned cargo ship that had picked them up, thereby hampering efforts to account for the number of rescued and determine whether there were people missing.

The Turkish coast guard issued its own statement Wednesday regarding a distress call 45 miles southwest of the Turkish coastal town of Datca. The statement said the coast guard sent three vessels to the area and rescued 18 migrants from a commercial ship, as well as one Turkish national who it said had been trying to leave Turkey. They were transferred to the Turkish port of Bodrum.

The Turkish coast guard statement did not mention the island of Halki or the Greek coast guard allegations, but the area it refers to suggests the incident described was the same one reported by Greece.

Thousands of people continue to make their way clandestinely to the Greek islands from the nearby Turkish coast, paying smugglers to ferry them in often unseaworthy, overcrowded inflatable dinghies or other vessels.

The Greek coast guard said smuggling gangs have recently begun using larger vessels, mainly sailboats and yachts, to ferry migrants from the Turkish coast directly to southern Italy. Such a route would mean the migrants would bypass Greece, where thousands languish in overcrowded camps instead of being able to head to their intended destination, usually more prosperous European countries further north.

At least 25 such incidents have occurred in the last three months, the coast guard said, adding that they had been handled by the Greek and the Italian coast guards.

“Turkish authorities have been repeatedly informed about this particular phenomenon, without any response,” it said.",Greece Rescues 96 From Sinking Yacht Smuggling Illegal Migrants to EU,fake
1119,http://www.breitbart.com/europe/2020/08/26/labour-mp-calls-brexit-supporters-absolute-shtbag-racist-wnkers/,2020-08-26T00:00:00,breitbart,"In a late-night tweet, Labour MP Neil Coyle accused Brexiteers of being “absolute sh*tbag racist w*nkers”, in the ongoing row over the BBC’s decision to pull the lyrics of Rule, Britannia! and Land of Hope and Glory from this year’s Last Night of the Proms.

In the now-deleted tweet, the MP for Bermondsey and Old Southwark wrote: “I have spent years warning local people that these fat old racists won’t stop blaming the EU when their sh*t hits the fan. Here they come blaming others. Absolute sh*tbag racist w*nkers.”

Mr Coyle was responding to a post from Leader of the House of Commons of United Kingdom Jacob Rees Mogg who wrote: “Britons must never be enslaved by political correctness,” after Prime Minister Boris Johnson’s condemned the “wetness” of the BBC for scrapping the lyrics of patriotic songs.

The Labour politician also reportedly wrote: “If you didn’t hate it before, feel free to hate the song now. I’ve never known anyone but sh*tlickers like it tbh,” according to the Huffington Post.



Former Brexit Party MEP Martin Daubney suggested that the Labour MP was “drunk-tweeting” saying: “You just ensured a bunch more people abandon the “kinder, gentler” party that Labour has become.”

“Stop the drunk-tweeting and seriously think about why the working classes have abandoned you [Labour],” he said.

Brexit campaigner and political commentator Darren Grimes added: “Were you drunk when you wrote this tweet with unparliamentary language? Or are you just looking down your nose at those of us who aren’t ashamed of British culture? Same old Labour.”

British-American comedian David Baddiel also took aim at the patriotic British song, calling it a “C*nts Anthem”, in reference to a video clip showing Brexit leader Nigel Farage proudly singing the tune with supporters.

There might be some who feel a little sad about Rule, Brittania, seeing it, now divorced of triumphalist origins, only as a Proms tradition. Watching this however makes it clear how it’s still basically a Cunts Anthem. https://t.co/iGxjHqdCDM — David Baddiel (@Baddiel) August 25, 2020

The decision to scrap the lyrics from the performance of Rule, Britannia! and Land of Hope and Glory came in part as a result from pressure from the Black Lives Matter movement in the UK, with the conductor of this year’s Last Night Orchestra — Finnish citizen Dalia Stasevska — reportedly being a “big supporter of Black Lives Matter”.

A BBC source told The Times on Tuesday that the left-leaning broadcaster’s upper management are a bunch of “white guys in a panic” when it comes to matters of race.

On Wednesday, the author of The Madness of Crowds and The Strange Death of Europe, Douglas Murray wrote in The Telegraph that he is “getting a little fed up with the shoe-horning of George Floyd into every aspect of our lives.”

“The Minnesotan policeman accused of killing him is currently in prison awaiting trial for murder. Literally nobody on earth is defending his actions. So it is slightly galling that anyone, at the BBC or anywhere else, should try to present his killing as some sort of Murder on the Orient Express effort involving every white person on earth,” Murray argued.

“Tens of thousands of members of the general public have already signed a petition to try to persuade the BBC that we know how to behave after a song or two. I hope they are successful. A country is made up of its traditions. This country is a decent one, and our traditions are too,” Murray concluded.

Douglas Murray Slams BLM Activists in Breitbart Viral Video as ‘Demagogues and Racists’ https://t.co/0T5k5QkJXZ — Breitbart London (@BreitbartLondon) July 28, 2020

Follow Kurt on Twitter at @KurtZindulka",Labour MP Calls Brexit Supporters ‘Absolute Sh*tbag Racist W*nkers’,fake
